Id_comanda,Niu_client,Niu_repartidor,Facultad_destino,Facultat_Origen,Precio,Tipo,Articulo,fecha_inicio,fecha_entrega,Estado
4399,1,2,filosofia,filosofia,0.0,Biblioteca,Título de libro,2023-07-02 04:21:59,2023-07-02 04:38:14,finalizado
4400,1,2,biociencias,psicologia,19.59,Comida,Ramen,2023-11-14 05:13:39,2023-11-14 06:17:59,activo
4401,1,2,filosofia,ciencias politicas,7.42,Tienda,Botella de agua,2023-07-08 21:18:35,2023-07-09 03:43:34,activo
4402,1,2,traduccion,traduccion,0.0,Biblioteca,Artículo académico,2023-04-13 19:15:14,2023-04-13 20:09:47,finalizado
4403,1,2,ciencias politicas,economia,22.51,Comida,Hamburguesa,2023-07-20 16:54:21,2023-07-20 19:49:44,finalizado
4404,1,2,ciencias politicas,doctorado,13.52,Comida,Sopa de miso,2023-01-17 16:22:30,2023-01-17 16:26:05,activo
4405,1,2,medicina,doctorado,0.0,Biblioteca,Guía,2023-08-01 01:17:33,2023-08-01 03:16:53,espera
4406,1,2,ingenieria,veterinaria,2.7,Tienda,Botella de agua,2023-03-08 05:52:36,2023-03-09 00:36:31,espera
4407,1,2,ingenieria,doctorado,0.0,Biblioteca,Artículo académico,2023-04-09 13:06:14,2023-04-09 16:24:22,finalizado
4408,1,2,biociencias,ciencias politicas,19.76,Comida,Ensalada de frutas,2023-06-14 06:21:07,2023-06-14 09:53:52,activo
4409,1,2,medicina,ciencias,2.22,Tienda,Cámara web,2023-04-30 13:04:16,2023-04-30 19:46:14,finalizado
4410,1,2,derecho,psicologia,24.03,Comida,Pollo al curry,2023-02-10 08:05:22,2023-02-10 10:29:34,espera
4411,1,2,traduccion,ciencias,9.35,Tienda,Teclado inalámbrico,2023-11-01 05:30:23,2023-11-01 08:23:24,finalizado
4412,1,2,psicologia,doctorado,11.52,Comida,Sopa de miso,2023-06-16 04:57:17,2023-06-16 05:10:59,activo
4413,1,2,economia,ciencias,10.02,Comida,Ramen,2023-10-30 18:39:59,2023-10-30 18:39:59,activo
4414,1,2,economia,economia,15.12,Comida,Bagel,2023-06-08 06:29:07,2023-06-08 06:30:33,finalizado
4415,1,2,veterinaria,ciencias,19.45,Comida,Ceviche,2023-03-15 05:00:04,2023-03-15 05:00:04,finalizado
4416,1,2,doctorado,ciencias politicas,0.0,Biblioteca,Libro,2023-05-25 05:24:32,2023-05-25 06:30:03,finalizado
4417,1,2,ciencias politicas,ingenieria,23.73,Comida,Crepes,2023-07-23 17:35:54,2023-07-23 19:07:33,finalizado
4418,1,2,ciencias,derecho,12.94,Comida,Tiramisú,2023-05-15 14:41:47,2023-05-15 14:41:47,finalizado
4419,1,2,psicologia,medicina,5.49,Tienda,Lámpara de escritorio,2023-05-07 17:36:49,2023-05-08 00:15:50,finalizado
4420,1,2,veterinaria,biociencias,23.25,Comida,Tortilla española,2023-05-18 19:48:31,2023-05-18 19:48:31,espera
4421,1,2,veterinaria,doctorado,14.06,Comida,Sopa de miso,2023-07-30 18:03:13,2023-07-30 19:21:50,finalizado
4422,1,2,filosofia,comunicacion,1.08,Tienda,Impresora,2023-01-10 23:05:30,2023-01-11 06:22:09,finalizado
4423,1,2,economia,ingenieria,15.21,Comida,Wrap de pollo,2023-03-27 14:33:43,2023-03-27 14:37:50,finalizado
4424,1,2,economia,medicina,9.35,Comida,Hamburguesa,2023-08-25 16:45:12,2023-08-25 17:01:20,activo
4425,1,2,medicina,medicina,18.06,Comida,Sándwich de pollo,2023-01-21 09:34:54,2023-01-21 09:34:54,finalizado
4426,1,2,biociencias,ciencias,21.35,Comida,Paella,2023-05-29 22:07:23,2023-05-29 23:50:49,activo
4427,1,2,medicina,traduccion,7.51,Comida,Bagel,2023-08-16 08:51:11,2023-08-16 12:26:27,finalizado
4428,1,2,doctorado,ingenieria,8.52,Tienda,Papel,2023-08-24 17:37:51,2023-08-24 19:05:56,finalizado
4429,1,2,traduccion,veterinaria,10.98,Comida,Sushi,2023-09-24 09:29:41,2023-09-24 12:08:47,finalizado
4430,1,2,ciencias,traduccion,6.22,Tienda,Caja de herramientas,2023-03-07 00:53:44,2023-03-07 17:42:38,finalizado
4431,1,2,psicologia,comunicacion,21.74,Comida,Fish and chips,2023-06-27 04:15:59,2023-06-27 06:20:47,espera
4432,1,2,psicologia,ciencias politicas,0.0,Biblioteca,Guía,2023-07-18 12:51:33,2023-07-18 13:43:59,espera
4433,1,2,ciencias,ingenieria,6.61,Comida,Chili con carne,2023-03-14 02:43:18,2023-03-14 04:16:08,espera
4434,1,2,medicina,comunicacion,6.66,Comida,Wrap de pollo,2023-10-21 05:56:27,2023-10-21 06:46:15,finalizado
4435,1,2,filosofia,filosofia,4.61,Tienda,Auriculares inalámbricos,2023-07-10 04:49:06,2023-07-10 07:39:36,activo
4436,1,2,medicina,traduccion,0.0,Biblioteca,Guía,2023-06-22 09:15:26,2023-06-22 09:55:34,finalizado
4437,1,2,medicina,biociencias,7.87,Tienda,Memoria USB,2023-02-01 08:01:41,2023-02-01 19:48:17,finalizado
4438,1,2,psicologia,psicologia,5.57,Comida,Pollo al curry,2023-05-24 21:05:42,2023-05-24 21:05:42,finalizado
4439,1,2,ciencias politicas,veterinaria,19.15,Comida,Pollo al curry,2023-04-09 15:37:51,2023-04-09 15:37:51,finalizado
4440,1,2,medicina,ingenieria,5.78,Comida,Chili con carne,2023-06-29 19:30:26,2023-06-29 22:14:58,activo
4441,1,2,veterinaria,veterinaria,0.0,Biblioteca,Revista,2023-07-23 21:41:46,2023-07-23 22:28:15,finalizado
4442,1,2,doctorado,biociencias,8.77,Comida,Burritos,2023-01-28 14:41:13,2023-01-28 17:22:02,finalizado
4443,1,2,psicologia,biociencias,0.0,Biblioteca,Artículo académico,2023-05-28 23:35:49,2023-05-29 01:28:57,activo
4444,1,2,filosofia,ciencias politicas,13.63,Comida,Ceviche,2023-09-19 10:39:49,2023-09-19 12:06:14,finalizado
4445,1,2,ciencias,economia,0.0,Biblioteca,Revista,2023-09-22 15:47:17,2023-09-22 20:22:28,activo
4446,1,2,filosofia,traduccion,21.57,Comida,Bagel,2023-03-04 00:23:30,2023-03-04 01:45:46,finalizado
4447,1,2,ciencias,economia,21.34,Comida,Pollo a la parrilla,2023-01-12 06:36:36,2023-01-12 07:55:11,finalizado
4448,1,2,psicologia,ciencias,23.54,Comida,Burritos,2023-10-09 07:33:38,2023-10-09 08:22:21,finalizado
4449,1,2,comunicacion,economia,5.88,Comida,Pasta carbonara,2023-11-07 06:59:07,2023-11-07 06:59:07,activo
4450,1,2,comunicacion,ingenieria,11.82,Comida,Fish and chips,2023-01-26 10:13:57,2023-01-26 13:13:52,finalizado
4451,1,2,economia,biociencias,22.72,Comida,Tiramisú,2023-08-09 12:54:21,2023-08-09 14:50:12,finalizado
4452,1,2,derecho,comunicacion,17.25,Comida,Tiramisú,2023-09-28 19:24:22,2023-09-28 20:19:19,finalizado
4453,1,2,filosofia,psicologia,4.66,Tienda,Papel,2023-01-24 08:37:33,2023-01-24 10:55:20,finalizado
4454,1,2,comunicacion,medicina,0.0,Biblioteca,Libro,2023-05-05 20:38:40,2023-05-05 21:50:08,activo
4455,1,2,ciencias,ciencias politicas,8.22,Comida,Pollo al curry,2023-11-16 04:09:41,2023-11-16 04:09:41,activo
4456,1,2,comunicacion,economia,8.48,Tienda,Auriculares inalámbricos,2023-06-02 22:09:55,2023-06-03 00:37:34,finalizado
4457,1,2,doctorado,filosofia,9.48,Comida,Tacos,2023-05-20 22:02:41,2023-05-20 22:16:23,finalizado
4458,1,2,medicina,traduccion,0.0,Biblioteca,Artículo académico,2023-02-15 10:56:14,2023-02-15 11:46:45,activo
4459,1,2,veterinaria,economia,0.0,Biblioteca,Libro,2023-01-01 18:39:19,2023-01-01 19:28:55,finalizado
4460,1,2,ciencias,economia,11.54,Comida,Ceviche,2023-11-21 10:23:42,2023-11-21 12:20:28,finalizado
4461,1,2,traduccion,psicologia,0.0,Biblioteca,Artículo académico,2023-03-16 22:26:23,2023-03-16 22:51:58,finalizado
4462,1,2,veterinaria,traduccion,23.84,Comida,Calzone,2023-07-05 05:01:54,2023-07-05 08:42:53,finalizado
4463,1,2,ciencias,psicologia,16.92,Comida,Tortilla española,2023-03-19 14:51:09,2023-03-19 15:17:39,activo
4464,1,2,veterinaria,derecho,0.0,Biblioteca,Guía,2023-07-14 05:13:40,2023-07-14 09:39:42,activo
4465,1,2,economia,economia,23.52,Comida,Paella,2023-04-08 00:25:13,2023-04-08 01:55:14,activo
4466,1,2,veterinaria,medicina,0.0,Biblioteca,Título de libro,2023-05-20 01:08:39,2023-05-20 01:13:45,activo
4467,1,2,psicologia,doctorado,5.2,Comida,Paella,2023-05-10 19:05:05,2023-05-10 19:26:03,finalizado
4468,1,2,ciencias politicas,traduccion,23.39,Comida,Pollo a la parrilla,2023-03-22 11:11:26,2023-03-22 12:50:57,finalizado
4469,1,2,economia,filosofia,3.81,Tienda,Posits,2023-06-13 01:13:31,2023-06-13 08:53:58,finalizado
4470,1,2,doctorado,filosofia,17.23,Comida,Ceviche,2023-03-31 09:05:20,2023-03-31 10:46:11,finalizado
4471,1,2,veterinaria,economia,0.0,Biblioteca,Guía,2023-08-17 03:25:46,2023-08-17 05:03:26,activo
4472,1,2,biociencias,biociencias,14.6,Comida,Hot dog,2023-01-23 10:38:06,2023-01-23 12:32:53,finalizado
4473,1,2,ciencias,economia,16.27,Comida,Ceviche,2023-02-17 20:05:03,2023-02-17 20:05:03,activo
4474,1,2,ciencias politicas,ciencias politicas,6.59,Tienda,Posits,2023-03-12 09:30:03,2023-03-12 21:10:58,finalizado
4475,1,2,ingenieria,comunicacion,5.72,Tienda,Mochila,2023-03-21 03:47:49,2023-03-21 09:45:23,activo
4476,1,2,economia,filosofia,19.89,Comida,Hot dog,2023-11-07 01:51:54,2023-11-07 02:32:13,finalizado
4477,1,2,biociencias,derecho,2.81,Tienda,Estación de carga,2023-09-25 05:48:17,2023-09-25 12:05:34,finalizado
4478,1,2,medicina,biociencias,23.48,Comida,Tiramisú,2023-07-23 18:11:01,2023-07-23 18:11:01,finalizado
4479,1,2,ingenieria,biociencias,3.5,Tienda,Maletín ejecutivo,2023-10-14 09:39:12,2023-10-15 00:09:05,finalizado
4480,1,2,economia,ciencias politicas,3.66,Tienda,Mochila,2023-05-04 23:20:02,2023-05-05 03:22:55,espera
4481,1,2,biociencias,veterinaria,21.16,Comida,Sopa de miso,2023-02-03 08:54:57,2023-02-03 08:54:57,finalizado
4482,1,2,ciencias,derecho,0.0,Biblioteca,Libro,2023-08-19 05:57:28,2023-08-19 07:01:47,activo
4483,1,2,economia,economia,0.0,Biblioteca,Guía,2023-07-12 07:32:39,2023-07-12 12:45:54,finalizado
4484,1,2,psicologia,psicologia,7.21,Tienda,Pinturas al óleo,2023-03-24 03:08:53,2023-03-24 10:22:09,finalizado
4485,1,2,ingenieria,veterinaria,0.0,Biblioteca,Título de libro,2023-07-14 16:51:40,2023-07-14 22:37:45,activo
4486,1,2,doctorado,psicologia,7.67,Comida,Sopa de miso,2023-05-07 10:35:24,2023-05-07 13:12:41,activo
4487,1,2,filosofia,comunicacion,0.0,Biblioteca,Artículo académico,2023-04-30 01:11:32,2023-04-30 01:54:53,activo
4488,1,2,ingenieria,comunicacion,15.56,Comida,Tacos,2023-06-13 13:15:10,2023-06-13 14:03:50,finalizado
4489,1,2,biociencias,ciencias,12.43,Comida,Empanadas,2023-07-16 09:26:24,2023-07-16 12:01:47,finalizado
4490,1,2,ingenieria,ingenieria,8.17,Tienda,Teclado inalámbrico,2023-08-29 18:51:44,2023-08-29 22:53:07,finalizado
4491,1,2,psicologia,psicologia,19.53,Comida,Fish and chips,2023-06-22 07:24:13,2023-06-22 08:14:44,espera
4492,1,2,comunicacion,ciencias,0.0,Biblioteca,Título de libro,2023-04-15 09:13:59,2023-04-15 09:56:40,finalizado
4493,1,2,ciencias,biociencias,19.06,Comida,Pasta carbonara,2023-07-06 10:44:26,2023-07-06 11:18:14,activo
4494,1,2,ingenieria,traduccion,6.03,Comida,Tortilla española,2023-02-19 00:19:27,2023-02-19 02:04:51,espera
4495,1,2,medicina,comunicacion,23.96,Comida,Albóndigas,2023-05-11 05:11:56,2023-05-11 06:53:57,finalizado
4496,1,2,ciencias politicas,comunicacion,2.05,Tienda,Caja de herramientas,2023-01-22 20:42:33,2023-01-22 23:15:02,espera
4497,1,2,traduccion,biociencias,2.09,Tienda,Impresora,2023-10-27 16:35:55,2023-10-27 21:42:11,finalizado
4498,1,2,veterinaria,derecho,8.95,Tienda,Cámara web,2023-04-22 14:35:37,2023-04-22 16:59:19,finalizado
4499,1,2,medicina,ciencias,6.8,Comida,Bagel,2023-07-10 15:50:13,2023-07-10 18:44:47,finalizado
4500,1,2,derecho,medicina,12.78,Comida,Chili con carne,2023-09-21 14:08:41,2023-09-21 14:30:22,finalizado
4501,1,2,medicina,ciencias politicas,18.0,Comida,Bagel,2023-04-11 14:50:29,2023-04-11 14:57:26,activo
4502,1,2,economia,derecho,13.92,Comida,Tarta de manzana,2023-09-02 07:26:25,2023-09-02 08:06:07,finalizado
4503,1,2,biociencias,psicologia,19.91,Comida,Pollo al curry,2023-01-14 11:02:30,2023-01-14 11:02:30,activo
4504,1,2,comunicacion,psicologia,20.37,Comida,Poke bowl,2023-06-04 06:39:56,2023-06-04 07:24:49,finalizado
4505,1,2,veterinaria,comunicacion,24.2,Comida,Ceviche,2023-06-05 12:32:33,2023-06-05 12:44:34,activo
4506,1,2,comunicacion,economia,7.34,Comida,Ensalada de frutas,2023-03-09 15:59:54,2023-03-09 16:57:21,finalizado
4507,1,2,filosofia,biociencias,10.78,Comida,Tacos,2023-02-12 15:44:04,2023-02-12 17:23:12,finalizado
4508,1,2,economia,traduccion,0.0,Biblioteca,Revista,2023-01-31 13:19:05,2023-01-31 13:42:57,activo
4509,1,2,traduccion,ciencias politicas,0.0,Biblioteca,Artículo académico,2023-09-10 17:44:38,2023-09-10 21:22:09,finalizado
4510,1,2,economia,doctorado,0.0,Biblioteca,Libro,2023-02-25 03:40:19,2023-02-25 04:22:57,finalizado
4511,1,2,ingenieria,doctorado,2.4,Tienda,Pinturas al óleo,2023-10-22 14:45:48,2023-10-23 00:23:12,espera
4512,1,2,doctorado,ciencias,8.23,Comida,Tortilla española,2023-04-08 06:42:24,2023-04-08 07:12:42,finalizado
4513,1,2,derecho,ciencias,0.0,Biblioteca,Libro,2023-05-20 07:40:21,2023-05-20 09:09:28,finalizado
4514,1,2,medicina,biociencias,6.22,Comida,Paella,2023-07-27 00:42:40,2023-07-27 01:04:29,finalizado
4515,1,2,veterinaria,biociencias,7.24,Comida,Ensalada de frutas,2023-01-26 00:06:04,2023-01-26 00:29:55,activo
4516,1,2,doctorado,doctorado,17.59,Comida,Tostadas con aguacate,2023-10-10 19:03:55,2023-10-10 19:41:51,finalizado
4517,1,2,filosofia,derecho,0.0,Biblioteca,Artículo académico,2023-05-22 23:47:01,2023-05-23 00:19:13,activo
4518,1,2,ingenieria,ingenieria,1.3,Tienda,Botella de agua,2023-05-24 01:37:33,2023-05-24 04:46:24,finalizado
4519,1,2,medicina,traduccion,9.2,Comida,Burritos,2023-05-22 01:29:58,2023-05-22 03:44:01,finalizado
4520,1,2,ciencias,psicologia,19.63,Comida,Ramen,2023-02-24 21:40:01,2023-02-25 00:04:45,finalizado
4521,1,2,comunicacion,psicologia,0.0,Biblioteca,Enciclopedia,2023-07-20 10:52:59,2023-07-20 15:49:46,finalizado
4522,1,2,economia,psicologia,20.73,Comida,Crepes,2023-10-26 02:11:43,2023-10-26 04:18:54,finalizado
4523,1,2,derecho,comunicacion,12.94,Comida,Calzone,2023-11-13 07:06:35,2023-11-13 10:06:09,espera
4524,1,2,ciencias,doctorado,18.63,Comida,Pasta carbonara,2023-03-17 07:53:43,2023-03-17 08:56:27,finalizado
4525,1,2,psicologia,traduccion,19.4,Comida,Pizza 4 quesos,2023-07-19 21:24:24,2023-07-20 00:12:11,finalizado
4526,1,2,psicologia,psicologia,0.0,Biblioteca,Libro,2023-02-22 06:29:12,2023-02-22 06:43:55,activo
4527,1,2,doctorado,psicologia,18.92,Comida,Chili con carne,2023-09-10 11:23:44,2023-09-10 11:43:56,finalizado
4528,1,2,medicina,ciencias politicas,10.28,Comida,Ceviche,2023-11-23 03:33:47,2023-11-23 04:09:27,finalizado
4529,1,2,ciencias politicas,veterinaria,17.51,Comida,Fish and chips,2023-07-11 01:17:37,2023-07-11 01:59:33,finalizado
4530,1,2,filosofia,ciencias politicas,21.45,Comida,Sándwich de pollo,2023-09-19 17:50:15,2023-09-19 19:01:24,finalizado
4531,1,2,medicina,traduccion,21.39,Comida,Sándwich de pollo,2023-05-20 05:27:37,2023-05-20 06:15:11,finalizado
4532,1,2,medicina,ciencias,10.37,Comida,Paella,2023-01-27 09:36:03,2023-01-27 09:36:03,finalizado
4533,1,2,economia,economia,6.64,Tienda,Botella de agua,2023-03-31 10:32:33,2023-03-31 14:11:37,finalizado
4534,1,2,doctorado,traduccion,0.0,Biblioteca,Revista,2023-11-18 00:04:54,2023-11-18 06:20:04,finalizado
4535,1,2,ingenieria,doctorado,0.0,Biblioteca,Enciclopedia,2023-09-11 21:18:03,2023-09-12 01:39:41,activo
4536,1,2,medicina,economia,1.43,Tienda,Altavoces Bluetooth,2023-03-19 21:40:05,2023-03-20 05:13:59,finalizado
4537,1,2,ciencias,filosofia,0.0,Biblioteca,Revista,2023-10-08 13:40:07,2023-10-08 17:08:54,finalizado
4538,1,2,doctorado,medicina,3.25,Tienda,Mochila,2023-11-27 11:05:03,2023-11-27 14:51:37,finalizado
4539,1,2,biociencias,ciencias politicas,7.44,Tienda,Bolsa térmica,2023-11-25 11:34:00,2023-11-25 22:53:01,finalizado
4540,1,2,doctorado,biociencias,7.3,Comida,Ceviche,2023-02-17 09:31:57,2023-02-17 09:41:14,finalizado
4541,1,2,economia,ciencias,13.25,Comida,Tacos,2023-01-02 22:09:11,2023-01-02 22:30:37,finalizado
4542,1,2,ingenieria,ciencias politicas,8.24,Comida,Tostadas con aguacate,2023-10-03 19:57:14,2023-10-03 20:33:03,finalizado
4543,1,2,biociencias,medicina,0.0,Biblioteca,Libro,2023-11-09 03:46:56,2023-11-09 07:53:54,finalizado
4544,1,2,economia,ciencias,4.58,Tienda,Memoria USB,2023-06-20 01:28:11,2023-06-20 05:21:40,activo
4545,1,2,traduccion,psicologia,22.54,Comida,Ensalada de frutas,2023-09-01 17:34:45,2023-09-01 21:13:32,finalizado
4546,1,2,comunicacion,comunicacion,10.68,Comida,Albóndigas,2023-07-01 12:11:41,2023-07-01 12:19:14,activo
4547,1,2,psicologia,ingenieria,8.99,Tienda,Botella de agua,2023-05-23 22:39:13,2023-05-23 23:21:17,finalizado
4548,1,2,biociencias,biociencias,0.0,Biblioteca,Libro,2023-02-19 06:46:13,2023-02-19 10:50:35,finalizado
4549,1,2,doctorado,derecho,0.0,Biblioteca,Título de libro,2023-05-09 09:02:09,2023-05-09 09:50:56,finalizado
4550,1,2,doctorado,ciencias politicas,13.45,Comida,Ramen,2023-04-06 22:18:11,2023-04-06 22:18:11,activo
4551,1,2,derecho,ciencias,3.46,Tienda,Botella de agua,2023-03-17 11:41:55,2023-03-17 13:07:56,activo
4552,1,2,veterinaria,biociencias,13.72,Comida,Tortilla española,2023-03-27 13:18:47,2023-03-27 14:03:58,finalizado
4553,1,2,medicina,economia,5.31,Comida,Burritos,2023-01-11 03:54:23,2023-01-11 04:14:58,finalizado
4554,1,2,biociencias,psicologia,12.01,Comida,Hamburguesa,2023-07-29 20:45:29,2023-07-29 23:28:11,finalizado
4555,1,2,filosofia,comunicacion,14.62,Comida,Calzone,2023-01-03 09:44:52,2023-01-03 11:33:25,finalizado
4556,1,2,filosofia,derecho,9.94,Comida,Burritos,2023-08-31 07:13:32,2023-08-31 07:26:17,activo
4557,1,2,doctorado,biociencias,4.81,Tienda,Lámpara de escritorio,2023-06-02 02:44:30,2023-06-02 05:43:06,finalizado
4558,1,2,ingenieria,veterinaria,0.0,Biblioteca,Artículo académico,2023-02-08 02:24:55,2023-02-08 10:05:37,finalizado
4559,1,2,economia,veterinaria,23.14,Comida,Sushi,2023-09-04 00:30:00,2023-09-04 00:30:00,finalizado
4560,1,2,medicina,filosofia,0.0,Biblioteca,Libro,2023-09-26 20:08:46,2023-09-26 21:48:34,finalizado
4561,1,2,medicina,filosofia,20.36,Comida,Pasta carbonara,2023-05-05 05:13:38,2023-05-05 05:52:22,activo
4562,1,2,comunicacion,psicologia,20.04,Comida,Tacos,2023-02-28 15:50:42,2023-02-28 15:52:18,activo
4563,1,2,derecho,ciencias,6.62,Tienda,Maletín ejecutivo,2023-06-26 15:25:07,2023-06-26 16:37:09,activo
4564,1,2,ingenieria,medicina,20.77,Comida,Ramen,2023-07-13 12:16:35,2023-07-13 12:16:35,activo
4565,1,2,filosofia,economia,18.52,Comida,Tortilla española,2023-03-24 19:31:45,2023-03-24 20:51:53,finalizado
4566,1,2,psicologia,derecho,0.0,Biblioteca,Enciclopedia,2023-02-17 18:35:50,2023-02-18 00:46:07,finalizado
4567,1,2,filosofia,veterinaria,0.0,Biblioteca,Revista,2023-09-09 07:20:10,2023-09-09 10:24:35,finalizado
4568,1,2,derecho,derecho,0.0,Biblioteca,Enciclopedia,2023-11-19 03:05:47,2023-11-19 06:42:37,finalizado
4569,1,2,ciencias,ciencias,16.0,Comida,Hamburguesa,2023-04-15 18:21:12,2023-04-15 18:31:24,finalizado
4570,1,2,ciencias,biociencias,23.83,Comida,Ceviche,2023-03-22 12:01:46,2023-03-22 13:30:53,finalizado
4571,1,2,traduccion,doctorado,8.24,Comida,Pasta carbonara,2023-08-05 22:42:37,2023-08-05 22:43:36,finalizado
4572,1,2,doctorado,ciencias politicas,0.0,Biblioteca,Libro,2023-03-22 07:13:10,2023-03-22 13:04:05,finalizado
4573,1,2,filosofia,ciencias,0.0,Biblioteca,Libro,2023-08-24 22:17:30,2023-08-24 22:29:16,finalizado
4574,1,2,psicologia,doctorado,16.16,Comida,Tacos,2023-07-11 15:19:36,2023-07-11 16:09:59,activo
4575,1,2,economia,psicologia,1.23,Tienda,Papel,2023-06-19 14:53:44,2023-06-19 18:18:00,finalizado
4576,1,2,ciencias politicas,biociencias,11.21,Comida,Poke bowl,2023-08-19 02:13:27,2023-08-19 02:13:27,finalizado
4577,1,2,medicina,biociencias,0.0,Biblioteca,Artículo académico,2023-03-09 15:03:57,2023-03-09 17:23:58,activo
4578,1,2,psicologia,traduccion,0.0,Biblioteca,Revista,2023-02-11 17:27:43,2023-02-11 17:46:51,finalizado
4579,1,2,derecho,doctorado,14.2,Comida,Pollo a la parrilla,2023-08-05 01:19:42,2023-08-05 01:23:15,finalizado
4580,1,2,ciencias,traduccion,5.79,Tienda,Caja de herramientas,2023-09-21 06:33:41,2023-09-21 10:55:00,finalizado
4581,1,2,medicina,ciencias,14.31,Comida,Sopa de miso,2023-10-08 03:50:15,2023-10-08 03:50:15,activo
4582,1,2,ingenieria,traduccion,0.0,Biblioteca,Guía,2023-07-03 22:29:07,2023-07-04 00:54:26,activo
4583,1,2,derecho,ciencias,10.17,Comida,Albóndigas,2023-05-03 17:20:47,2023-05-03 17:50:43,finalizado
4584,1,2,filosofia,filosofia,0.0,Biblioteca,Título de libro,2023-09-23 18:15:23,2023-09-23 19:27:26,finalizado
4585,1,2,psicologia,ciencias politicas,1.06,Tienda,Botella de agua,2023-09-02 21:51:21,2023-09-03 04:34:45,espera
4586,1,2,derecho,doctorado,22.19,Comida,Tortilla española,2023-11-26 11:31:21,2023-11-26 13:27:36,finalizado
4587,1,2,ingenieria,psicologia,0.0,Biblioteca,Artículo académico,2023-07-19 11:24:48,2023-07-19 14:54:00,activo
4588,1,2,economia,economia,0.0,Biblioteca,Título de libro,2023-10-23 21:33:39,2023-10-23 21:42:47,activo
4589,1,2,ciencias politicas,medicina,8.35,Tienda,Bolsa térmica,2023-08-10 01:57:12,2023-08-10 05:53:03,finalizado
4590,1,2,ciencias,medicina,10.15,Comida,Hamburguesa,2023-09-27 10:51:04,2023-09-27 14:47:20,finalizado
4591,1,2,comunicacion,medicina,6.07,Tienda,Papel,2023-09-23 18:21:52,2023-09-24 12:33:55,finalizado
4592,1,2,doctorado,ingenieria,0.0,Biblioteca,Libro,2023-04-26 23:08:36,2023-04-27 00:21:19,activo
4593,1,2,derecho,traduccion,0.0,Biblioteca,Guía,2023-08-21 02:01:42,2023-08-21 02:49:28,finalizado
4594,1,2,filosofia,comunicacion,9.17,Comida,Albóndigas,2023-05-15 18:54:02,2023-05-15 22:06:08,finalizado
4595,1,2,derecho,ingenieria,0.0,Biblioteca,Revista,2023-10-18 02:11:53,2023-10-18 05:45:27,finalizado
4596,1,2,traduccion,derecho,18.28,Comida,Tacos,2023-08-30 21:43:29,2023-08-31 01:27:42,espera
4597,1,2,filosofia,comunicacion,24.65,Comida,Tostadas con aguacate,2023-01-24 04:33:34,2023-01-24 06:12:31,finalizado
4598,1,2,veterinaria,veterinaria,21.81,Comida,Crepes,2023-05-20 15:43:12,2023-05-20 16:25:54,finalizado
4599,1,2,traduccion,traduccion,6.37,Comida,Pasta carbonara,2023-04-06 13:15:41,2023-04-06 13:15:41,finalizado
4600,1,2,ciencias,traduccion,20.84,Comida,Pasta carbonara,2023-04-06 08:42:48,2023-04-06 08:42:48,activo
4601,1,2,ciencias politicas,veterinaria,0.0,Biblioteca,Enciclopedia,2023-09-02 07:52:03,2023-09-02 14:42:02,activo
4602,1,2,veterinaria,economia,6.04,Comida,Sushi,2023-03-30 18:15:15,2023-03-30 19:07:07,espera
